"idencuesta","c11_w01","c11_w03","c43_w05","c08_01_w01","c08_02_w01","c08_03_w01","c08_04_w01","c08_01_w02","c08_02_w02","c08_03_w02","c08_04_w02","c08_01_w03","c08_02_w03","c08_03_w03","c08_04_w03","c08_01_w04","c08_02_w04","c08_03_w04","c08_04_w04","c08_05_w04","c08_02_w05","c08_04_w05","c08_05_w05","par_mov_w01","par_mov_w02","par_mov_w03","par_mov_w04","par_mov_w05","class_part_3","class_part_4","class_part_5"
10101192,1,2,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"1","4","5"
10101193,2,1,2,1,1,2,1,2,1,2,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","4"
10101201,1,1,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,3,1,2,5,3,2,1,1,1,2,"3","1","1"
10101202,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
10101211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,"2","2","4"
10101223,1,2,1,3,5,3,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,"3","1","1"
10101231,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
10109022,1,1,1,3,1,1,3,2,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,"2","2","4"
10109032,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,"2","2","4"
10109033,2,2,1,3,1,1,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,"1","4","5"
11201013,1,1,1,1,1,1,3,5,1,1,3,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,"2","2","1"
11201031,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
11201053,1,1,1,1,1,3,1,3,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
11201063,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
11201081,2,2,1,1,1,3,4,1,4,3,5,3,1,1,1,2,2,1,2,2,3,3,1,2,2,1,1,1,"1","3","5"
11201091,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
11201092,1,1,2,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,1,"2","2","1"
11201102,1,1,1,3,1,1,1,3,1,1,2,1,1,1,4,2,2,1,5,1,2,4,1,1,1,2,2,2,"3","1","3"
11201111,1,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,"2","2","4"
13101025,1,1,1,3,1,1,2,5,1,1,1,3,1,1,1,3,2,1,1,3,1,1,3,1,2,1,1,1,"2","2","1"
13101044,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13101053,1,1,1,2,2,2,1,2,2,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2,1,2,1,"3","1","1"
13101066,2,2,2,2,2,1,2,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13101094,2,1,1,1,3,1,1,3,3,1,5,2,3,1,4,1,4,3,4,4,2,4,3,1,2,2,2,2,"3","1","3"
13101102,1,2,1,3,2,2,1,3,1,1,1,3,1,1,3,1,1,1,3,1,1,3,3,1,1,1,1,1,"1","2","4"
13101103,2,1,1,1,3,1,1,2,4,4,4,2,3,3,3,1,5,4,5,5,4,4,4,1,2,1,2,2,"3","1","3"
13101105,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,4,1,1,1,1,2,"2","2","1"
13101107,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13101108,2,1,1,3,3,3,3,4,3,1,3,3,2,1,3,3,3,1,4,3,1,3,1,1,2,1,2,1,"3","1","1"
13101116,1,2,1,3,3,1,5,1,5,1,3,3,5,1,4,4,5,5,4,5,4,3,5,2,2,2,2,2,"3","1","3"
13101117,2,1,1,3,2,2,2,3,4,1,2,1,1,1,2,1,1,1,3,1,1,3,1,1,2,1,1,1,"2","2","1"
13101119,1,1,1,4,4,4,5,1,1,1,1,3,5,2,3,4,5,4,4,5,4,4,5,2,1,2,2,2,"3","1","3"
13101122,2,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,2,1,1,1,3,1,1,1,1,1,"2","2","4"
13101126,2,1,1,2,2,2,3,5,1,1,1,2,1,1,2,2,5,3,5,5,4,4,3,1,2,1,2,2,"3","1","3"
13101134,1,1,1,2,2,2,2,4,1,1,3,3,1,1,2,2,3,1,3,3,2,3,4,1,2,1,1,2,"3","1","1"
13101135,1,1,1,3,4,3,4,3,4,4,5,2,4,1,4,3,5,5,5,5,3,5,4,2,2,2,2,2,"3","1","3"
13101151,1,1,1,3,2,1,1,3,3,1,1,2,3,1,1,3,3,1,4,4,2,4,4,1,1,1,2,2,"3","1","1"
13101157,1,1,1,3,2,1,3,3,1,1,2,4,2,1,3,2,1,1,2,3,1,1,1,1,1,2,1,1,"2","2","1"
13102014,2,2,2,3,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,"1","4","5"
13102017,1,1,1,1,4,1,3,2,4,3,3,3,3,3,2,3,3,1,3,3,2,3,2,2,2,1,1,1,"2","2","1"
13102023,1,1,1,3,3,1,4,2,3,1,3,3,3,2,4,3,4,2,4,1,1,5,1,2,1,2,2,2,"3","1","3"
13102025,2,2,1,3,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13102033,1,2,1,3,1,1,3,1,1,1,4,1,1,1,3,1,3,1,3,3,3,4,4,1,2,1,1,2,"3","1","1"
13102035,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13102038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13103015,2,2,2,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,"1","4","5"
13103041,1,1,1,1,3,1,3,1,3,1,4,1,1,1,1,1,1,1,3,1,4,1,4,1,2,1,1,2,"3","1","1"
13103043,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13103045,1,1,1,3,3,1,3,3,1,1,1,3,3,1,3,4,1,1,4,2,2,4,1,1,1,1,2,2,"3","1","1"
13104012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13104013,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13104014,1,2,2,1,1,1,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"1","4","5"
13104023,1,1,1,1,4,1,4,1,2,1,5,1,1,1,3,1,4,1,1,1,2,3,1,2,2,1,2,1,"3","1","1"
13104024,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13104031,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,"1","2","4"
13104032,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,"1","2","1"
13104033,2,2,1,1,3,1,3,1,1,1,1,1,1,1,2,3,2,1,3,3,3,4,3,1,1,1,1,2,"1","3","2"
13104043,1,1,2,1,1,1,4,1,1,1,3,1,1,1,3,3,1,1,4,1,1,3,1,2,1,1,2,1,"2","2","1"
13105013,1,1,1,3,1,1,3,1,1,1,1,2,2,1,3,3,4,2,5,5,2,2,3,1,1,1,2,1,"2","2","1"
13105015,1,1,1,1,1,1,3,1,1,1,5,1,1,1,3,1,1,1,4,1,1,3,1,1,2,1,2,1,"3","1","1"
13105016,1,1,1,4,3,1,4,3,1,1,5,2,1,1,4,3,3,1,3,3,1,5,3,2,2,2,1,2,"3","1","3"
13105023,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,"2","2","4"
13105026,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,3,2,1,3,1,1,1,1,1,"1","2","4"
13105031,1,1,1,5,1,3,4,3,2,1,3,2,2,2,2,3,4,1,5,3,2,3,1,2,1,1,2,1,"3","1","1"
13105033,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13105037,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13105042,1,1,1,1,1,1,3,3,3,1,3,2,1,1,1,1,3,1,1,3,1,3,4,1,1,1,1,2,"2","2","1"
13105044,2,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,"1","4","4"
13105045,1,1,1,2,1,1,1,1,1,1,1,3,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,"2","2","4"
13106014,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13106015,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13106018,1,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13106023,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","4"
13106024,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13106027,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,"1","2","2"
13106028,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13106033,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,4,3,1,1,1,1,1,1,2,1,"1","3","5"
13106046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13106049,1,1,1,1,1,1,1,2,2,3,3,1,1,1,1,1,4,1,1,4,1,3,3,1,1,1,2,1,"2","2","1"
13107013,2,1,2,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,"1","4","4"
13107015,2,1,1,1,1,1,3,2,1,1,4,1,1,1,3,1,1,1,3,1,1,1,1,1,2,1,1,1,"2","2","1"
13107017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,1,"2","2","1"
13107023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"2","2","4"
13107033,2,1,1,1,3,1,4,3,3,1,3,1,2,1,3,2,2,1,4,3,1,3,3,2,1,1,2,1,"3","1","1"
13107035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13107036,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","2","4"
13108012,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13108013,2,1,2,3,3,3,3,2,1,1,3,3,3,1,-888,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","4"
13108021,1,1,1,4,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,"2","2","1"
13108031,2,1,1,1,1,1,1,2,1,1,1,2,1,5,4,1,4,1,4,4,2,1,4,1,1,2,2,2,"3","1","3"
13109011,1,1,1,2,3,3,2,1,3,1,3,1,1,1,4,1,3,1,4,3,1,1,3,1,1,2,2,1,"3","1","1"
13109013,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,"2","2","4"
13109017,2,1,1,4,3,1,4,4,3,1,4,4,3,1,4,1,1,1,4,4,1,5,1,2,2,2,2,2,"3","1","3"
13109022,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,"2","2","4"
13109034,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,3,1,1,4,1,1,1,1,2,"1","3","2"
13110011,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13110014,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,2,1,1,1,1,"2","2","1"
13110015,2,2,2,3,1,1,3,3,1,1,3,1,1,1,3,1,1,1,3,1,1,3,1,1,1,1,1,1,"1","4","5"
13110016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13110023,1,1,1,4,1,1,5,5,4,1,5,5,1,1,4,4,1,1,5,3,1,2,1,2,2,2,2,1,"3","1","3"
13110053,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,"1","4","4"
13110057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13110061,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13110065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13110071,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,2,1,1,3,2,1,3,2,1,1,1,1,1,"2","2","4"
13110073,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,"2","2","4"
13110074,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13110092,1,1,1,4,1,1,1,4,1,1,2,1,1,1,1,3,1,1,3,2,1,2,1,2,2,1,1,1,"2","2","1"
13110093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13110094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13110101,2,2,1,3,4,1,5,3,4,1,4,3,3,1,4,4,4,1,4,4,3,3,3,2,2,2,2,1,"3","1","3"
13110103,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13110104,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,3,1,2,3,1,1,1,1,1,"2","2","4"
13110106,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,4,1,1,1,1,2,"2","2","1"
13110111,2,2,2,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"1","4","5"
13110116,1,1,1,3,2,2,3,2,2,1,1,2,1,1,2,4,4,2,3,3,1,3,1,1,1,1,2,1,"2","2","1"
13111013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,"2","2","4"
13111015,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,4,1,4,4,1,1,1,2,2,"3","1","1"
13111021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,"2","2","4"
13111022,1,1,2,1,1,1,5,1,1,1,1,1,1,1,3,1,4,1,5,5,3,4,5,2,1,1,2,2,"3","1","1"
13111024,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13111034,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13111036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13112011,2,2,1,2,1,1,2,2,1,1,1,4,1,3,4,4,4,4,5,4,4,5,3,1,1,2,2,2,"3","3","2"
13112021,2,1,1,3,1,1,4,1,1,1,1,1,1,1,3,1,1,1,5,1,1,3,1,2,1,1,2,1,"3","1","1"
13112022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,"2","2","4"
13112023,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","4"
13112024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,"2","2","4"
13112032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13112033,2,2,2,1,1,1,3,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,"1","4","5"
13112034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,"2","2","4"
13112035,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13112037,1,1,1,2,4,1,5,4,4,1,5,3,3,1,5,3,2,1,5,5,1,5,4,2,2,2,2,2,"3","1","3"
13112041,1,1,1,1,1,1,3,2,1,1,1,1,1,3,1,1,1,2,3,4,1,1,2,1,1,1,2,1,"2","2","1"
13112042,2,1,1,2,2,2,1,2,1,2,1,3,3,3,2,3,1,1,1,2,1,2,1,1,1,1,1,1,"2","2","4"
13112044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13112046,2,2,1,1,3,3,3,3,2,3,3,1,1,3,4,1,1,1,4,1,1,3,2,1,1,2,2,1,"3","3","2"
13112053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,"2","2","4"
13112054,1,2,1,4,1,1,4,3,2,1,4,1,1,1,3,1,1,1,4,1,1,3,1,2,2,1,2,1,"3","1","3"
13112062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13112063,2,1,1,1,1,1,2,2,1,1,2,1,1,1,4,1,1,1,5,1,1,4,1,1,1,2,2,2,"3","1","3"
13112065,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,"1","4","5"
13113011,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","2","4"
13113013,1,1,1,1,2,2,1,3,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,"2","2","4"
13113015,1,1,1,3,3,3,4,1,3,1,4,3,3,1,5,3,4,1,4,4,1,4,4,2,2,2,2,2,"3","1","3"
13113034,2,2,1,1,1,1,1,2,1,1,1,4,4,2,5,3,3,1,1,1,1,3,1,1,1,2,1,1,"1","3","2"
13114021,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13114042,1,1,1,2,1,1,1,2,1,1,4,2,1,1,4,3,3,1,4,3,1,3,1,1,2,2,2,1,"3","1","3"
13114044,1,1,2,2,1,1,2,1,1,1,3,1,1,1,3,1,1,1,3,2,1,4,1,1,1,1,1,2,"2","2","1"
13114051,1,1,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13114061,1,1,1,1,3,2,1,3,2,1,3,1,2,2,1,3,4,3,1,4,3,1,2,1,1,1,2,1,"2","2","1"
13115033,1,1,1,3,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,"3","1","1"
13116013,2,2,1,1,1,1,3,3,1,1,1,3,2,1,3,2,1,1,4,4,1,1,3,1,1,1,2,1,"1","3","2"
13116015,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13116018,2,2,2,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13116021,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13116024,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,"1","4","5"
13116025,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,"1","4","5"
13116031,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,2,"2","2","1"
13117012,1,2,2,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,2,2,1,1,1,1,1,1,1,1,"1","4","5"
13117013,2,1,1,3,3,3,3,1,1,1,1,3,2,2,1,1,3,1,3,3,1,3,1,1,1,1,1,1,"2","2","4"
13117022,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13117031,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13118011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,"2","2","4"
13118022,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,"1","2","4"
13118023,1,1,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,2,1,"2","2","1"
13118026,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,"1","4","5"
13118032,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"2","2","1"
13118033,1,1,1,1,1,1,4,3,1,1,4,1,1,1,1,2,1,1,5,1,1,4,1,2,2,1,2,2,"3","1","3"
13118034,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,"2","2","4"
13118042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,"2","2","4"
13118043,1,1,2,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13119013,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13119017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,"2","2","4"
13119027,1,1,1,4,1,1,4,3,3,1,3,4,2,1,5,3,2,1,5,3,3,3,3,2,1,2,2,1,"3","1","3"
13119028,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,"1","3","5"
13119041,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"1","4","5"
13119042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,"2","2","4"
13119043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13119053,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,2,1,1,1,1,2,1,"1","3","5"
13119066,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13119071,1,1,1,3,3,1,3,3,3,1,3,1,4,1,4,2,3,1,3,3,1,1,2,1,1,2,1,1,"2","2","1"
13119084,1,1,1,2,4,1,1,1,3,3,3,3,3,1,2,1,3,1,3,1,3,3,4,2,1,1,1,2,"3","1","1"
13119093,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13119101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13119105,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","4"
13119107,2,2,2,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,"1","4","5"
13119111,1,1,2,1,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,3,3,2,5,1,1,1,1,2,"2","2","1"
13119113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13119114,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,5,3,1,3,3,1,1,1,2,1,"2","2","1"
13119115,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13119117,2,2,1,1,2,1,4,1,1,1,4,1,1,1,3,1,4,1,5,5,1,3,1,2,2,1,2,1,"3","3","3"
13119136,2,1,1,1,4,1,4,3,4,1,3,1,4,1,4,2,5,5,5,5,1,4,4,2,2,2,2,2,"3","1","3"
13119141,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,"2","2","4"
13119145,1,2,1,1,3,1,1,3,2,3,1,3,1,1,1,3,4,4,3,4,1,1,2,1,1,1,2,1,"1","2","2"
13119146,1,1,1,1,1,1,3,1,2,1,3,1,1,2,3,1,1,1,3,5,1,2,3,1,1,1,2,1,"2","2","1"
13119153,2,2,1,2,2,3,3,3,4,1,4,4,4,4,4,4,5,5,4,5,4,5,5,1,2,2,2,2,"3","1","3"
13119156,2,1,1,4,1,1,4,3,1,1,2,4,1,1,3,1,3,1,3,3,3,1,3,2,1,2,1,1,"3","1","1"
13119161,1,1,1,2,1,1,4,4,3,1,4,3,3,1,4,3,3,2,4,3,1,1,1,2,2,2,2,1,"3","1","3"
13120013,2,2,1,3,5,4,5,4,5,5,4,1,5,5,5,4,5,5,5,5,3,5,5,2,2,2,2,2,"3","1","3"
13120022,1,1,1,4,2,1,5,3,1,1,3,4,1,1,5,3,1,1,5,2,1,5,1,2,1,2,2,2,"3","1","3"
13120024,1,1,1,3,2,1,1,2,2,1,2,3,1,1,3,3,2,1,5,5,1,2,5,1,1,1,2,2,"3","1","1"
